EventID,TrackID,ParentID,Particle,KineticEnergy,Volume,DetectorID
17,2,1,gamma,0.897613,Detector,1
40,2,1,gamma,0.0841467,Detector,1
64,2,1,gamma,2.88096,Detector,1
73,2,1,gamma,0.00792307,Detector,1
122,2,1,gamma,0.134207,Detector,1
161,2,1,gamma,0.107927,Detector,1
190,2,1,gamma,0.440452,Detector,1
217,2,1,gamma,0.0635895,Detector,1
330,2,1,gamma,0.0997034,Detector,1
389,2,1,gamma,0.138093,Detector,1
390,2,1,gamma,0.0186857,Detector,1
450,2,1,gamma,0.0167143,Detector,1
522,2,1,gamma,0.160954,Detector,1
571,2,1,gamma,0.0437133,Detector,1
663,2,1,gamma,0.0614394,Detector,1
697,2,1,gamma,0.0762729,Detector,1
829,2,1,gamma,0.159105,Detector,1
951,2,1,gamma,0.0081787,Detector,1
1173,2,1,gamma,0.0361551,Detector,1
1174,2,1,gamma,0.00752154,Detector,1
1256,2,1,gamma,1.07848,Detector,1
1272,2,1,gamma,0.0580608,Detector,1
1389,2,1,gamma,0.264793,Detector,1
1511,2,1,gamma,0.0152721,Detector,1
1602,2,1,gamma,0.384209,Detector,1
1621,3,1,gamma,0.323451,Detector,1
1793,2,1,gamma,0.0681618,Detector,1
1927,2,1,gamma,0.0476353,Detector,1
1949,2,1,gamma,0.0193459,Detector,1
1961,2,1,gamma,0.187469,Detector,1
2122,2,1,gamma,0.0293464,Detector,1
2147,2,1,gamma,0.090526,Detector,1
2331,2,1,gamma,1.3591,Detector,1
2374,2,1,gamma,0.211966,Detector,1
2477,2,1,gamma,0.115665,Detector,1
2691,2,1,gamma,0.41073,Detector,1
2744,2,1,gamma,0.0155775,Detector,1
2769,2,1,gamma,0.191048,Detector,1
2836,2,1,gamma,0.0758081,Detector,1
2968,2,1,gamma,0.044313,Detector,1
3066,2,1,gamma,0.361863,Detector,1
3072,2,1,gamma,0.0898835,Detector,1
3173,2,1,gamma,0.163417,Detector,1
3181,2,1,gamma,0.0542144,Detector,1
3190,2,1,gamma,0.487138,Detector,1
3191,2,1,gamma,0.100711,Detector,1
3211,2,1,gamma,0.0130362,Detector,1
3243,2,1,gamma,0.0252746,Detector,1
3304,2,1,gamma,0.0570513,Detector,1
3314,2,1,gamma,1.06775,Detector,1
3316,2,1,gamma,0.159838,Detector,1
3405,2,1,gamma,0.0708329,Detector,1
3462,2,1,gamma,0.0564425,Detector,1
3544,2,1,gamma,0.016006,Detector,1
3630,2,1,gamma,0.401093,Detector,1
3691,2,1,gamma,0.0100253,Detector,1
3803,2,1,gamma,0.420354,Detector,1
3830,2,1,gamma,0.332019,Detector,1
3964,2,1,gamma,1.09237,Detector,1
4276,2,1,gamma,3.00128,Detector,1
4330,2,1,gamma,0.674256,Detector,1
4391,2,1,gamma,0.0176381,Detector,1
4434,2,1,gamma,0.00823361,Detector,1
4532,2,1,gamma,0.119038,Detector,1
4586,2,1,gamma,0.0582141,Detector,1
4641,2,1,gamma,0.0450394,Detector,1
4648,2,1,gamma,0.105253,Detector,1
4742,2,1,gamma,0.0343257,Detector,1
4783,2,1,gamma,0.261591,Detector,1
4803,2,1,gamma,0.0595723,Detector,1
4850,2,1,gamma,0.0259192,Detector,1
4895,2,1,gamma,1.31659,Detector,1
5071,2,1,gamma,0.358546,Detector,1
5132,2,1,gamma,0.0148469,Detector,1
5134,2,1,gamma,0.0543597,Detector,1
5136,2,1,gamma,0.0121884,Detector,1
5224,2,1,gamma,0.98908,Detector,1
5266,2,1,gamma,0.00732153,Detector,1
5314,2,1,gamma,0.0812859,Detector,1
5353,2,1,gamma,0.0252286,Detector,1
5500,2,1,gamma,1.44395,Detector,1
5618,2,1,gamma,0.0322526,Detector,1
5739,2,1,gamma,0.0729425,Detector,1
5774,2,1,gamma,0.0195181,Detector,1
5836,2,1,gamma,0.0442739,Detector,1
5854,2,1,gamma,0.0208391,Detector,1
5913,2,1,gamma,0.0144004,Detector,1
5933,2,1,gamma,0.0406018,Detector,1
5967,2,1,gamma,0.0430864,Detector,1
6021,2,1,gamma,0.0387049,Detector,1
6237,2,1,gamma,0.0432349,Detector,1
6268,2,1,gamma,0.0726817,Detector,1
6340,2,1,gamma,0.0755266,Detector,1
6366,2,1,gamma,0.0838745,Detector,1
6448,2,1,gamma,0.337441,Detector,1
6502,2,1,gamma,0.476819,Detector,1
6558,2,1,gamma,0.58156,Detector,1
6586,2,1,gamma,0.114779,Detector,1
6644,2,1,gamma,0.00911027,Detector,1
6664,2,1,gamma,0.821724,Detector,1
6706,2,1,gamma,0.0309503,Detector,1
6713,2,1,gamma,0.0687031,Detector,1
6958,2,1,gamma,0.0967498,Detector,1
7050,2,1,gamma,0.101958,Detector,1
7105,2,1,gamma,0.023753,Detector,1
7171,2,1,gamma,0.0183699,Detector,1
7190,2,1,gamma,0.108772,Detector,1
7205,2,1,gamma,0.0107258,Detector,1
7225,2,1,gamma,0.012887,Detector,1
7289,2,1,gamma,0.497546,Detector,1
7291,2,1,gamma,1.06826,Detector,1
7404,2,1,gamma,0.140555,Detector,1
7446,2,1,gamma,0.101395,Detector,1
7468,2,1,gamma,0.595494,Detector,1
7653,2,1,gamma,0.141858,Detector,1
7763,2,1,gamma,0.16463,Detector,1
7829,2,1,gamma,0.0370017,Detector,1
7911,2,1,gamma,0.00627184,Detector,1
7981,2,1,gamma,0.314154,Detector,1
8024,2,1,gamma,0.105252,Detector,1
8171,2,1,gamma,0.0804531,Detector,1
8197,2,1,gamma,1.01594,Detector,1
8249,2,1,gamma,0.0170931,Detector,1
8308,2,1,gamma,0.01136,Detector,1
8533,2,1,gamma,0.0624793,Detector,1
8579,2,1,gamma,0.315251,Detector,1
8677,2,1,gamma,0.0135936,Detector,1
8754,2,1,gamma,0.165507,Detector,1
8783,2,1,gamma,0.038562,Detector,1
8990,2,1,gamma,0.0209854,Detector,1
9011,2,1,gamma,0.0417033,Detector,1
9018,2,1,gamma,0.0337322,Detector,1
9022,2,1,gamma,0.431687,Detector,1
9109,2,1,gamma,3.02926,Detector,1
9129,2,1,gamma,0.119271,Detector,1
9144,2,1,gamma,4.07762,Detector,1
9259,2,1,gamma,0.0171922,Detector,1
9385,2,1,gamma,0.0620676,Detector,1
9394,2,1,gamma,0.61736,Detector,1
9451,2,1,gamma,0.0105967,Detector,1
9475,2,1,gamma,0.220409,Detector,1
9500,2,1,gamma,0.632951,Detector,1
9590,2,1,gamma,0.027197,Detector,1
9617,2,1,gamma,0.0475741,Detector,1
9692,2,1,gamma,3.30621,Detector,1
9736,2,1,gamma,0.0904416,Detector,1
9737,2,1,gamma,0.0169191,Detector,1
9996,2,1,gamma,0.959971,Detector,1
10078,2,1,gamma,1.11688,Detector,1
10151,2,1,gamma,0.100998,Detector,1
10190,2,1,gamma,0.323085,Detector,1
10247,2,1,gamma,0.0353548,Detector,1
10312,2,1,gamma,0.00857466,Detector,1
10462,2,1,gamma,1.11343,Detector,1
10542,2,1,gamma,0.773853,Detector,1
10632,2,1,gamma,0.0462486,Detector,1
10747,2,1,gamma,0.212244,Detector,1
10772,2,1,gamma,0.011255,Detector,1
10775,2,1,gamma,0.0556389,Detector,1
10798,2,1,gamma,0.505642,Detector,1
10834,2,1,gamma,0.0488374,Detector,1
10851,2,1,gamma,0.142889,Detector,1
11085,3,1,gamma,1.75718,Detector,1
11093,2,1,gamma,0.114869,Detector,1
11304,2,1,gamma,0.355818,Detector,1
11409,2,1,gamma,0.0635614,Detector,1
11542,2,1,gamma,0.0328352,Detector,1
11573,2,1,gamma,0.0157423,Detector,1
11658,2,1,gamma,0.0343324,Detector,1
11718,2,1,gamma,0.816821,Detector,1
11719,2,1,gamma,0.0268865,Detector,1
11782,2,1,gamma,0.0289506,Detector,1
11882,2,1,gamma,0.0661921,Detector,1
12114,2,1,gamma,0.189818,Detector,1
12151,2,1,gamma,0.791091,Detector,1
12171,2,1,gamma,0.0118107,Detector,1
12315,2,1,gamma,0.00588927,Detector,1
12393,2,1,gamma,0.0267468,Detector,1
12415,2,1,gamma,0.17051,Detector,1
12446,2,1,gamma,0.241638,Detector,1
12513,2,1,gamma,0.387423,Detector,1
12566,2,1,gamma,0.124497,Detector,1
12582,2,1,gamma,0.119298,Detector,1
12612,2,1,gamma,0.076288,Detector,1
12617,2,1,gamma,0.0790969,Detector,1
12690,2,1,gamma,1.45302,Detector,1
12807,2,1,gamma,0.0108607,Detector,1
13014,2,1,gamma,0.0133156,Detector,1
13147,2,1,gamma,0.347566,Detector,1
13203,2,1,gamma,0.0201728,Detector,1
13239,2,1,gamma,0.0665905,Detector,1
13360,2,1,gamma,0.557035,Detector,1
13377,2,1,gamma,0.545806,Detector,1
13380,2,1,gamma,3.07197,Detector,1
13491,2,1,gamma,0.0366516,Detector,1
13542,2,1,gamma,0.0114416,Detector,1
13559,2,1,gamma,0.206204,Detector,1
13812,2,1,gamma,0.383156,Detector,1
13858,2,1,gamma,0.046548,Detector,1
13870,2,1,gamma,0.571987,Detector,1
13935,2,1,gamma,0.305655,Detector,1
13947,2,1,gamma,0.532998,Detector,1
13990,2,1,gamma,0.0496929,Detector,1
14044,2,1,gamma,0.235709,Detector,1
14052,2,1,gamma,0.436255,Detector,1
14247,2,1,gamma,0.0489839,Detector,1
14249,2,1,gamma,0.0411498,Detector,1
14325,2,1,gamma,0.607879,Detector,1
14356,2,1,gamma,0.0343723,Detector,1
