EventID,TrackID,ParentID,Particle,KineticEnergy,Volume,DetectorID
6,2,1,gamma,0.704154,Detector,1
10,2,1,gamma,0.156145,Detector,1
26,2,1,gamma,1.82383,Detector,1
32,2,1,gamma,1.21223,Detector,1
35,4,1,gamma,0.295722,Detector,1
40,2,1,gamma,1.75759,Detector,1
46,2,1,gamma,1.09775,Detector,1
49,2,1,gamma,0.142177,Detector,1
52,2,1,gamma,0.118334,Detector,1
57,2,1,gamma,0.37228,Detector,1
59,2,1,gamma,2.97145,Detector,1
71,2,1,gamma,1.11646,Detector,1
77,2,1,gamma,2.62652,Detector,1
115,2,1,gamma,0.123986,Detector,1
116,2,1,gamma,1.05172,Detector,1
124,3,1,gamma,0.237156,Detector,1
139,2,1,gamma,0.575832,Detector,1
155,2,1,gamma,0.766434,Detector,1
159,3,1,gamma,0.205392,Detector,1
160,2,1,gamma,0.326023,Detector,1
162,3,1,gamma,0.487567,Detector,1
162,2,1,gamma,0.160481,Detector,1
168,2,1,gamma,0.14032,Detector,1
172,3,1,gamma,0.11799,Detector,1
183,2,1,gamma,0.720171,Detector,1
185,2,1,gamma,0.710918,Detector,1
191,2,1,gamma,0.183802,Detector,1
192,2,1,gamma,1.25014,Detector,1
201,2,1,gamma,1.77017,Detector,1
203,2,1,gamma,0.161009,Detector,1
207,3,1,gamma,0.171198,Detector,1
207,2,1,gamma,0.158587,Detector,1
212,2,1,gamma,0.385961,Detector,1
220,2,1,gamma,0.858287,Detector,1
222,2,1,gamma,0.195025,Detector,1
232,2,1,gamma,0.921041,Detector,1
234,2,1,gamma,0.343893,Detector,1
238,2,1,gamma,2.84091,Detector,1
242,3,1,gamma,0.174485,Detector,1
242,2,1,gamma,0.86123,Detector,1
246,3,1,gamma,0.66065,Detector,1
246,2,1,gamma,0.335453,Detector,1
251,2,1,gamma,3.13874,Detector,1
259,2,1,gamma,0.224627,Detector,1
268,2,1,gamma,0.990234,Detector,1
271,2,1,gamma,0.199812,Detector,1
279,2,1,gamma,0.393331,Detector,1
280,2,1,gamma,0.311291,Detector,1
288,2,1,gamma,0.525466,Detector,1
290,2,1,gamma,0.171832,Detector,1
293,2,1,gamma,0.792406,Detector,1
297,4,1,gamma,0.183611,Detector,1
297,2,1,gamma,0.456802,Detector,1
331,2,1,gamma,0.493344,Detector,1
344,2,1,gamma,0.286668,Detector,1
347,2,1,gamma,0.101722,Detector,1
355,2,1,gamma,0.370358,Detector,1
356,2,1,gamma,0.348817,Detector,1
360,2,1,gamma,0.456279,Detector,1
364,2,1,gamma,0.183394,Detector,1
377,2,1,gamma,1.9,Detector,1
396,2,1,gamma,0.397415,Detector,1
400,2,1,gamma,0.941142,Detector,1
401,2,1,gamma,0.280088,Detector,1
411,2,1,gamma,0.287504,Detector,1
412,2,1,gamma,0.262231,Detector,1
415,2,1,gamma,2.82601,Detector,1
430,2,1,gamma,0.471994,Detector,1
438,2,1,gamma,2.70746,Detector,1
440,3,1,gamma,0.162502,Detector,1
440,2,1,gamma,0.497726,Detector,1
455,3,1,gamma,0.385989,Detector,1
455,2,1,gamma,0.868238,Detector,1
460,2,1,gamma,0.772813,Detector,1
461,2,1,gamma,0.482326,Detector,1
477,2,1,gamma,0.195295,Detector,1
479,2,1,gamma,0.357576,Detector,1
480,4,1,gamma,0.180632,Detector,1
480,3,1,gamma,0.723879,Detector,1
488,2,1,gamma,1.74995,Detector,1
494,2,1,gamma,0.729891,Detector,1
502,2,1,gamma,0.1419,Detector,1
505,3,1,gamma,0.118855,Detector,1
505,2,1,gamma,0.343577,Detector,1
506,2,1,gamma,0.261735,Detector,1
511,2,1,gamma,0.800934,Detector,1
518,2,1,gamma,0.180026,Detector,1
531,2,1,gamma,0.49071,Detector,1
536,5,1,gamma,0.120582,Detector,1
536,4,1,gamma,0.312705,Detector,1
536,2,1,gamma,0.73232,Detector,1
540,2,1,gamma,0.270849,Detector,1
545,3,1,gamma,1.43747,Detector,1
545,2,1,gamma,0.149726,Detector,1
546,3,1,gamma,0.135339,Detector,1
546,2,1,gamma,0.657812,Detector,1
549,2,1,gamma,0.424275,Detector,1
553,2,1,gamma,0.110648,Detector,1
557,3,1,gamma,0.544817,Detector,1
557,2,1,gamma,0.177378,Detector,1
564,2,1,gamma,0.589863,Detector,1
569,2,1,gamma,5.78078,Detector,1
574,2,1,gamma,0.439176,Detector,1
579,2,1,gamma,4.70476,Detector,1
585,2,1,gamma,1.63752,Detector,1
599,3,1,gamma,0.8889,Detector,1
599,2,1,gamma,1.05839,Detector,1
606,2,1,gamma,0.807639,Detector,1
607,2,1,gamma,1.87888,Detector,1
613,5,1,gamma,0.231051,Detector,1
613,4,1,gamma,0.710737,Detector,1
613,3,1,gamma,1.635,Detector,1
613,2,1,gamma,0.181708,Detector,1
614,2,1,gamma,0.41941,Detector,1
616,4,1,gamma,0.174741,Detector,1
622,2,1,gamma,0.239825,Detector,1
630,2,1,gamma,0.160049,Detector,1
631,4,1,gamma,0.345401,Detector,1
631,2,1,gamma,0.107411,Detector,1
634,2,1,gamma,0.272529,Detector,1
649,4,1,gamma,0.359615,Detector,1
649,3,1,gamma,0.152251,Detector,1
649,2,1,gamma,0.295007,Detector,1
653,2,1,gamma,0.934177,Detector,1
656,2,1,gamma,0.894797,Detector,1
668,2,1,gamma,4.36065,Detector,1
682,3,1,gamma,0.25232,Detector,1
682,2,1,gamma,0.830809,Detector,1
684,2,1,gamma,0.143983,Detector,1
686,2,1,gamma,0.195632,Detector,1
694,2,1,gamma,0.124345,Detector,1
697,2,1,gamma,1.04028,Detector,1
700,2,1,gamma,0.224087,Detector,1
705,4,1,gamma,0.761469,Detector,1
705,3,1,gamma,0.151484,Detector,1
705,2,1,gamma,0.143485,Detector,1
709,2,1,gamma,0.745033,Detector,1
713,2,1,gamma,2.57432,Detector,1
715,2,1,gamma,1.17347,Detector,1
747,2,1,gamma,4.47663,Detector,1
755,2,1,gamma,0.253707,Detector,1
765,2,1,gamma,2.41886,Detector,1
769,2,1,gamma,0.341361,Detector,1
777,2,1,gamma,0.49466,Detector,1
778,2,1,gamma,1.89046,Detector,1
780,2,1,gamma,1.3744,Detector,1
782,2,1,gamma,0.191307,Detector,1
784,2,1,gamma,0.503475,Detector,1
786,2,1,gamma,0.1697,Detector,1
787,2,1,gamma,0.402138,Detector,1
791,2,1,gamma,2.03198,Detector,1
800,2,1,gamma,0.169133,Detector,1
803,2,1,gamma,0.526082,Detector,1
809,2,1,gamma,1.98378,Detector,1
810,2,1,gamma,1.32465,Detector,1
812,2,1,gamma,0.240761,Detector,1
814,2,1,gamma,0.296311,Detector,1
827,2,1,gamma,0.934569,Detector,1
828,2,1,gamma,0.164863,Detector,1
835,2,1,gamma,0.2271,Detector,1
837,2,1,gamma,0.368,Detector,1
838,2,1,gamma,0.225854,Detector,1
842,2,1,gamma,0.47596,Detector,1
843,2,1,gamma,0.228678,Detector,1
845,2,1,gamma,0.736248,Detector,1
846,2,1,gamma,0.854075,Detector,1
855,3,1,gamma,0.125495,Detector,1
855,2,1,gamma,0.143639,Detector,1
858,2,1,gamma,0.5965,Detector,1
859,2,1,gamma,0.239903,Detector,1
864,2,1,gamma,0.352325,Detector,1
865,2,1,gamma,2.07091,Detector,1
866,2,1,gamma,0.311096,Detector,1
875,3,1,gamma,0.262652,Detector,1
875,2,1,gamma,0.18106,Detector,1
876,2,1,gamma,0.931855,Detector,1
879,2,1,gamma,0.186332,Detector,1
883,2,1,gamma,0.49033,Detector,1
900,2,1,gamma,0.85251,Detector,1
906,2,1,gamma,0.325095,Detector,1
908,2,1,gamma,0.732995,Detector,1
914,2,1,gamma,1.77433,Detector,1
918,2,1,gamma,1.56294,Detector,1
922,2,1,gamma,0.102366,Detector,1
924,2,1,gamma,1.59038,Detector,1
928,3,1,gamma,1.93762,Detector,1
928,2,1,gamma,0.269753,Detector,1
934,2,1,gamma,0.118219,Detector,1
939,2,1,gamma,1.04358,Detector,1
968,3,1,gamma,0.199661,Detector,1
970,2,1,gamma,0.248835,Detector,1
981,2,1,gamma,0.126327,Detector,1
984,2,1,gamma,0.419667,Detector,1
990,2,1,gamma,0.285554,Detector,1
992,2,1,gamma,0.107073,Detector,1
998,5,1,gamma,0.266379,Detector,1
998,3,1,gamma,0.962227,Detector,1
999,4,1,gamma,0.27205,Detector,1
999,2,1,gamma,0.260311,Detector,1
1003,3,1,gamma,0.128907,Detector,1
1003,2,1,gamma,0.174708,Detector,1
1004,3,1,gamma,0.176915,Detector,1
1004,2,1,gamma,0.168163,Detector,1
1008,2,1,gamma,1.33194,Detector,1
1010,2,1,gamma,0.525889,Detector,1
1011,2,1,gamma,0.431106,Detector,1
1012,2,1,gamma,0.436944,Detector,1
1030,2,1,gamma,0.332052,Detector,1
1057,2,1,gamma,0.301931,Detector,1
1061,2,1,gamma,0.339034,Detector,1
1064,2,1,gamma,0.117483,Detector,1
1065,2,1,gamma,0.254752,Detector,1
1074,2,1,gamma,1.13246,Detector,1
1075,2,1,gamma,0.127926,Detector,1
1083,2,1,gamma,0.230468,Detector,1
1088,2,1,gamma,0.558219,Detector,1
1093,3,2,gamma,1.12,Detector,1
1096,2,1,gamma,0.236412,Detector,1
1097,2,1,gamma,0.594983,Detector,1
1098,2,1,gamma,0.231772,Detector,1
1103,2,1,gamma,1.31319,Detector,1
1104,2,1,gamma,0.252526,Detector,1
1107,2,1,gamma,0.761084,Detector,1
1110,2,1,gamma,1.17456,Detector,1
