EventID,TrackID,ParentID,Particle,KineticEnergy,Volume,DetectorID
1,2,1,gamma,0.304855,Detector,1
11,2,1,gamma,0.935407,Detector,1
44,2,1,gamma,0.895619,Detector,1
46,3,2,gamma,0.313112,Detector,1
54,2,1,gamma,0.208355,Detector,1
72,2,1,gamma,0.874114,Detector,1
119,2,1,gamma,0.56473,Detector,1
128,2,1,gamma,0.736687,Detector,1
139,2,1,gamma,0.303356,Detector,1
150,2,1,gamma,0.263039,Detector,1
152,2,1,gamma,0.163611,Detector,1
155,2,1,gamma,0.456532,Detector,1
158,2,1,gamma,0.89467,Detector,1
165,2,1,gamma,6.63364,Detector,1
177,2,1,gamma,0.173991,Detector,1
182,2,1,gamma,0.350659,Detector,1
205,2,1,gamma,0.620579,Detector,1
226,2,1,gamma,0.203952,Detector,1
236,2,1,gamma,0.31208,Detector,1
243,2,1,gamma,1.23264,Detector,1
250,2,1,gamma,3.92705,Detector,1
251,2,1,gamma,0.373115,Detector,1
256,2,1,gamma,0.230415,Detector,1
262,2,1,gamma,0.513241,Detector,1
269,2,1,gamma,0.184206,Detector,1
305,2,1,gamma,0.297395,Detector,1
325,2,1,gamma,0.227221,Detector,1
335,2,1,gamma,1.90288,Detector,1
348,2,1,gamma,0.281817,Detector,1
359,2,1,gamma,0.106021,Detector,1
361,2,1,gamma,0.466778,Detector,1
393,2,1,gamma,0.287133,Detector,1
400,2,1,gamma,0.116753,Detector,1
438,2,1,gamma,0.107634,Detector,1
442,2,1,gamma,0.20923,Detector,1
452,2,1,gamma,0.16076,Detector,1
463,2,1,gamma,1.70023,Detector,1
468,2,1,gamma,0.876578,Detector,1
482,2,1,gamma,2.86199,Detector,1
492,2,1,gamma,0.874922,Detector,1
493,2,1,gamma,0.394095,Detector,1
507,2,1,gamma,0.214182,Detector,1
527,3,1,gamma,0.225872,Detector,1
527,2,1,gamma,2.08299,Detector,1
536,2,1,gamma,0.820393,Detector,1
556,2,1,gamma,0.548683,Detector,1
557,2,1,gamma,0.558066,Detector,1
560,2,1,gamma,3.29816,Detector,1
577,2,1,gamma,0.418307,Detector,1
581,2,1,gamma,0.2025,Detector,1
594,2,1,gamma,0.710224,Detector,1
595,2,1,gamma,0.218204,Detector,1
596,2,1,gamma,7.07713,Detector,1
609,2,1,gamma,0.606693,Detector,1
631,2,1,gamma,0.265985,Detector,1
637,2,1,gamma,0.698926,Detector,1
639,2,1,gamma,0.157032,Detector,1
646,2,1,gamma,1.1814,Detector,1
653,2,1,gamma,0.243307,Detector,1
682,2,1,gamma,1.63512,Detector,1
703,2,1,gamma,3.13607,Detector,1
707,2,1,gamma,0.428285,Detector,1
725,2,1,gamma,0.59443,Detector,1
727,2,1,gamma,0.179561,Detector,1
731,2,1,gamma,0.454183,Detector,1
744,2,1,gamma,1.06544,Detector,1
758,2,1,gamma,0.219201,Detector,1
780,2,1,gamma,0.948714,Detector,1
793,2,1,gamma,0.225855,Detector,1
795,2,1,gamma,0.143432,Detector,1
806,2,1,gamma,2.66144,Detector,1
807,2,1,gamma,1.46766,Detector,1
811,3,1,gamma,0.134434,Detector,1
814,2,1,gamma,1.14562,Detector,1
818,2,1,gamma,0.0992275,Detector,1
821,2,1,gamma,0.322122,Detector,1
823,2,1,gamma,0.681737,Detector,1
835,2,1,gamma,0.965951,Detector,1
836,2,1,gamma,0.167944,Detector,1
854,2,1,gamma,0.156605,Detector,1
855,2,1,gamma,0.160318,Detector,1
856,2,1,gamma,0.285352,Detector,1
857,2,1,gamma,0.131935,Detector,1
876,2,1,gamma,0.679216,Detector,1
896,2,1,gamma,0.155901,Detector,1
903,2,1,gamma,0.393024,Detector,1
917,2,1,gamma,0.382163,Detector,1
943,2,1,gamma,0.586386,Detector,1
945,2,1,gamma,1.52551,Detector,1
954,2,1,gamma,0.612038,Detector,1
973,2,1,gamma,0.30018,Detector,1
993,2,1,gamma,0.342108,Detector,1
996,2,1,gamma,0.104336,Detector,1
1026,3,1,gamma,0.188879,Detector,1
1042,2,1,gamma,0.987789,Detector,1
1049,2,1,gamma,0.258275,Detector,1
1058,2,1,gamma,0.109664,Detector,1
1060,2,1,gamma,1.12806,Detector,1
1064,2,1,gamma,0.2096,Detector,1
1076,2,1,gamma,0.170186,Detector,1
1101,2,1,gamma,1.82614,Detector,1
1113,2,1,gamma,3.48299,Detector,1
1122,2,1,gamma,0.37431,Detector,1
1146,2,1,gamma,0.759968,Detector,1
1154,2,1,gamma,0.475356,Detector,1
1170,2,1,gamma,0.195093,Detector,1
1177,2,1,gamma,0.330982,Detector,1
1206,2,1,gamma,0.217101,Detector,1
1227,2,1,gamma,0.701759,Detector,1
1243,3,1,gamma,0.284944,Detector,1
1243,2,1,gamma,0.26077,Detector,1
1248,2,1,gamma,0.119875,Detector,1
1256,2,1,gamma,0.7451,Detector,1
1263,2,1,gamma,3.2486,Detector,1
1269,2,1,gamma,0.408859,Detector,1
1276,2,1,gamma,0.101478,Detector,1
1278,2,1,gamma,0.185362,Detector,1
1281,2,1,gamma,0.913517,Detector,1
1286,2,1,gamma,0.103793,Detector,1
1293,2,1,gamma,1.56018,Detector,1
1307,2,1,gamma,0.282932,Detector,1
1314,2,1,gamma,0.288297,Detector,1
1319,2,1,gamma,0.640547,Detector,1
1323,2,1,gamma,1.05698,Detector,1
1324,2,1,gamma,0.704649,Detector,1
1333,2,1,gamma,1.13616,Detector,1
1344,2,1,gamma,0.111175,Detector,1
1346,2,1,gamma,0.278729,Detector,1
1360,2,1,gamma,2.42861,Detector,1
1361,2,1,gamma,0.600325,Detector,1
1366,2,1,gamma,6.10713,Detector,1
1374,2,1,gamma,0.593669,Detector,1
1393,2,1,gamma,0.322978,Detector,1
1406,3,1,gamma,0.214984,Detector,1
1406,2,1,gamma,0.168646,Detector,1
1417,2,1,gamma,0.952633,Detector,1
1418,2,1,gamma,0.354922,Detector,1
1433,2,1,gamma,0.785605,Detector,1
1440,2,1,gamma,0.139439,Detector,1
1447,2,1,gamma,0.128613,Detector,1
1448,2,1,gamma,0.278905,Detector,1
1458,2,1,gamma,0.530569,Detector,1
1459,2,1,gamma,0.449936,Detector,1
1468,2,1,gamma,0.69064,Detector,1
1480,2,1,gamma,0.367639,Detector,1
1482,2,1,gamma,0.211176,Detector,1
1491,2,1,gamma,0.182437,Detector,1
1517,2,1,gamma,0.229829,Detector,1
1526,2,1,gamma,0.168392,Detector,1
1537,2,1,gamma,0.238747,Detector,1
1539,2,1,gamma,0.60973,Detector,1
1542,3,1,gamma,1.44337,Detector,1
1542,2,1,gamma,0.2136,Detector,1
1550,3,1,gamma,0.313672,Detector,1
1559,2,1,gamma,0.359601,Detector,1
1588,4,1,gamma,0.134398,Detector,1
1588,3,1,gamma,0.704658,Detector,1
1588,2,1,gamma,0.203784,Detector,1
1597,2,1,gamma,5.93775,Detector,1
1607,2,1,gamma,0.308936,Detector,1
1617,2,1,gamma,0.207472,Detector,1
1626,2,1,gamma,0.188074,Detector,1
1634,3,1,gamma,0.727143,Detector,1
1637,2,1,gamma,0.227695,Detector,1
1666,2,1,gamma,1.04001,Detector,1
1732,2,1,gamma,0.252555,Detector,1
1746,2,1,gamma,2.09084,Detector,1
