EventID,TrackID,ParentID,Particle,KineticEnergy,Volume,DetectorID
10,3,1,gamma,0.300593,Detector,1
27,2,1,gamma,1.0524,Detector,1
40,2,1,gamma,0.104431,Detector,1
48,3,1,gamma,0.665442,Detector,1
50,2,1,gamma,0.460145,Detector,1
58,2,1,gamma,0.642732,Detector,1
60,3,1,gamma,0.458008,Detector,1
60,2,1,gamma,1.41388,Detector,1
71,2,1,gamma,0.530835,Detector,1
78,2,1,gamma,0.736674,Detector,1
81,2,1,gamma,0.129088,Detector,1
84,3,1,gamma,0.236785,Detector,1
84,2,1,gamma,0.160802,Detector,1
97,4,1,gamma,0.212955,Detector,1
97,2,1,gamma,0.826427,Detector,1
106,2,1,gamma,0.515186,Detector,1
110,2,1,gamma,5.74753,Detector,1
119,3,1,gamma,2.21126,Detector,1
119,2,1,gamma,0.216174,Detector,1
125,3,1,gamma,0.56057,Detector,1
125,2,1,gamma,0.512228,Detector,1
129,2,1,gamma,1.43533,Detector,1
130,2,1,gamma,0.450212,Detector,1
134,3,1,gamma,0.364305,Detector,1
134,2,1,gamma,1.93789,Detector,1
135,2,1,gamma,0.228064,Detector,1
139,2,1,gamma,0.927233,Detector,1
141,2,1,gamma,1.52432,Detector,1
144,2,1,gamma,0.135747,Detector,1
150,3,1,gamma,0.968503,Detector,1
170,2,1,gamma,0.161384,Detector,1
187,2,1,gamma,0.474867,Detector,1
192,2,1,gamma,0.501163,Detector,1
204,2,1,gamma,0.16536,Detector,1
208,2,1,gamma,0.34364,Detector,1
218,2,1,gamma,0.154819,Detector,1
220,2,1,gamma,0.484453,Detector,1
224,2,1,gamma,0.206973,Detector,1
226,3,1,gamma,0.924216,Detector,1
226,2,1,gamma,0.165027,Detector,1
232,2,1,gamma,0.769098,Detector,1
241,2,1,gamma,0.651773,Detector,1
243,2,1,gamma,1.02913,Detector,1
248,2,1,gamma,1.04903,Detector,1
260,3,1,gamma,0.285629,Detector,1
262,2,1,gamma,1.17643,Detector,1
271,2,1,gamma,2.72238,Detector,1
276,3,1,gamma,0.679098,Detector,1
278,2,1,gamma,3.00434,Detector,1
286,2,1,gamma,0.453074,Detector,1
288,2,1,gamma,0.687033,Detector,1
294,2,1,gamma,0.361494,Detector,1
309,2,1,gamma,0.266724,Detector,1
325,2,1,gamma,0.732111,Detector,1
332,2,1,gamma,0.883166,Detector,1
344,3,1,gamma,0.124324,Detector,1
347,2,1,gamma,2.30896,Detector,1
348,2,1,gamma,0.346799,Detector,1
369,3,1,gamma,0.249811,Detector,1
369,2,1,gamma,0.278034,Detector,1
370,2,1,gamma,0.665605,Detector,1
373,2,1,gamma,0.187612,Detector,1
386,2,1,gamma,0.178446,Detector,1
391,2,1,gamma,1.10779,Detector,1
400,2,1,gamma,0.12975,Detector,1
404,4,1,gamma,0.213034,Detector,1
404,3,1,gamma,0.513822,Detector,1
404,2,1,gamma,1.58322,Detector,1
410,2,1,gamma,0.45779,Detector,1
415,2,1,gamma,0.12579,Detector,1
435,2,1,gamma,0.138708,Detector,1
437,2,1,gamma,0.233261,Detector,1
441,2,1,gamma,0.728425,Detector,1
443,2,1,gamma,0.385033,Detector,1
451,2,1,gamma,0.29239,Detector,1
456,2,1,gamma,4.50947,Detector,1
462,2,1,gamma,1.63526,Detector,1
466,2,1,gamma,1.76222,Detector,1
478,2,1,gamma,1.19575,Detector,1
487,2,1,gamma,0.464509,Detector,1
507,2,1,gamma,0.593661,Detector,1
511,2,1,gamma,1.8996,Detector,1
519,2,1,gamma,0.755212,Detector,1
533,2,1,gamma,0.72189,Detector,1
539,2,1,gamma,0.287778,Detector,1
545,2,1,gamma,1.27885,Detector,1
553,2,1,gamma,0.485199,Detector,1
555,2,1,gamma,0.589418,Detector,1
557,2,1,gamma,0.387115,Detector,1
560,2,1,gamma,0.622923,Detector,1
567,2,1,gamma,1.03417,Detector,1
578,2,1,gamma,1.35388,Detector,1
582,3,1,gamma,0.535358,Detector,1
586,2,1,gamma,1.80354,Detector,1
587,2,1,gamma,0.869152,Detector,1
590,2,1,gamma,0.446542,Detector,1
593,2,1,gamma,1.86847,Detector,1
597,2,1,gamma,0.189326,Detector,1
598,2,1,gamma,0.17011,Detector,1
599,2,1,gamma,0.264681,Detector,1
601,2,1,gamma,0.286709,Detector,1
602,2,1,gamma,0.258146,Detector,1
606,2,1,gamma,0.131067,Detector,1
607,2,1,gamma,0.485709,Detector,1
608,2,1,gamma,0.259625,Detector,1
629,2,1,gamma,0.237586,Detector,1
645,2,1,gamma,1.43937,Detector,1
647,2,1,gamma,2.15304,Detector,1
656,2,1,gamma,3.49702,Detector,1
665,2,1,gamma,2.3065,Detector,1
677,2,1,gamma,0.435755,Detector,1
683,2,1,gamma,0.377709,Detector,1
685,2,1,gamma,0.444958,Detector,1
693,2,1,gamma,0.670835,Detector,1
697,2,1,gamma,1.48698,Detector,1
698,2,1,gamma,0.940695,Detector,1
708,3,1,gamma,0.208468,Detector,1
710,3,1,gamma,0.340657,Detector,1
712,2,1,gamma,0.791675,Detector,1
713,2,1,gamma,0.101705,Detector,1
715,2,1,gamma,1.89835,Detector,1
719,3,1,gamma,2.30435,Detector,1
719,2,1,gamma,2.31927,Detector,1
741,2,1,gamma,1.38618,Detector,1
745,2,1,gamma,0.143399,Detector,1
750,2,1,gamma,0.37845,Detector,1
763,2,1,gamma,0.384619,Detector,1
772,3,1,gamma,1.15723,Detector,1
772,2,1,gamma,1.83064,Detector,1
773,2,1,gamma,0.268577,Detector,1
776,2,1,gamma,0.29957,Detector,1
780,3,1,gamma,0.341052,Detector,1
786,2,1,gamma,1.18487,Detector,1
794,2,1,gamma,0.737347,Detector,1
796,2,1,gamma,0.256007,Detector,1
806,2,1,gamma,0.334952,Detector,1
809,2,1,gamma,0.345459,Detector,1
812,3,1,gamma,0.314981,Detector,1
812,2,1,gamma,0.128496,Detector,1
814,3,1,gamma,0.0973168,Detector,1
837,3,1,gamma,0.201362,Detector,1
837,2,1,gamma,1.15363,Detector,1
842,4,1,gamma,0.192892,Detector,1
842,2,1,gamma,0.213574,Detector,1
845,2,1,gamma,2.16516,Detector,1
846,2,1,gamma,1.15599,Detector,1
851,3,1,gamma,0.762076,Detector,1
851,2,1,gamma,0.256478,Detector,1
860,2,1,gamma,0.87238,Detector,1
868,2,1,gamma,0.299405,Detector,1
871,2,1,gamma,1.05071,Detector,1
872,2,1,gamma,2.37261,Detector,1
884,2,1,gamma,0.140366,Detector,1
894,2,1,gamma,0.103706,Detector,1
897,2,1,gamma,0.217193,Detector,1
898,2,1,gamma,0.88549,Detector,1
913,2,1,gamma,0.265441,Detector,1
916,2,1,gamma,0.265608,Detector,1
918,2,1,gamma,3.37337,Detector,1
919,2,1,gamma,0.577332,Detector,1
923,2,1,gamma,0.155383,Detector,1
924,2,1,gamma,0.620423,Detector,1
945,4,1,gamma,0.186667,Detector,1
945,3,1,gamma,1.68027,Detector,1
945,2,1,gamma,0.178192,Detector,1
950,2,1,gamma,0.380332,Detector,1
954,2,1,gamma,2.08524,Detector,1
958,2,1,gamma,0.480339,Detector,1
962,2,1,gamma,0.462146,Detector,1
964,2,1,gamma,0.830698,Detector,1
967,2,1,gamma,0.652409,Detector,1
971,2,1,gamma,0.216596,Detector,1
997,2,1,gamma,0.353754,Detector,1
1000,2,1,gamma,0.880843,Detector,1
1006,3,1,gamma,0.594131,Detector,1
1006,2,1,gamma,1.37278,Detector,1
