EventID,TrackID,ParentID,Particle,KineticEnergy,Volume,DetectorID
3,2,1,gamma,0.110757,Detector,1
9,3,1,gamma,0.155431,Detector,1
19,2,1,gamma,0.51945,Detector,1
20,2,1,gamma,1.71265,Detector,1
26,2,1,gamma,1.60865,Detector,1
28,2,1,gamma,0.118234,Detector,1
29,3,1,gamma,0.246525,Detector,1
31,2,1,gamma,2.17005,Detector,1
50,2,1,gamma,0.491602,Detector,1
53,3,1,gamma,0.504947,Detector,1
64,2,1,gamma,0.592734,Detector,1
69,2,1,gamma,1.6103,Detector,1
77,3,1,gamma,0.306429,Detector,1
82,2,1,gamma,0.247531,Detector,1
84,2,1,gamma,0.301771,Detector,1
85,2,1,gamma,0.162958,Detector,1
92,2,1,gamma,4.15266,Detector,1
94,2,1,gamma,0.375918,Detector,1
95,2,1,gamma,1.6141,Detector,1
105,2,1,gamma,0.195643,Detector,1
116,2,1,gamma,0.101217,Detector,1
125,2,1,gamma,0.352671,Detector,1
129,2,1,gamma,0.173168,Detector,1
135,3,1,gamma,0.422972,Detector,1
140,2,1,gamma,1.47363,Detector,1
142,2,1,gamma,0.101569,Detector,1
174,2,1,gamma,0.310923,Detector,1
187,2,1,gamma,0.201711,Detector,1
202,2,1,gamma,4.38115,Detector,1
203,2,1,gamma,0.152699,Detector,1
222,2,1,gamma,0.500257,Detector,1
237,2,1,gamma,0.38592,Detector,1
255,2,1,gamma,0.929749,Detector,1
256,4,1,gamma,0.602028,Detector,1
256,2,1,gamma,0.300843,Detector,1
259,2,1,gamma,0.123558,Detector,1
260,3,1,gamma,0.32149,Detector,1
260,2,1,gamma,0.639399,Detector,1
268,3,1,gamma,0.759232,Detector,1
273,3,1,gamma,0.544424,Detector,1
273,2,1,gamma,0.281998,Detector,1
285,2,1,gamma,0.172524,Detector,1
294,2,1,gamma,0.617274,Detector,1
298,3,1,gamma,0.340709,Detector,1
298,2,1,gamma,0.276403,Detector,1
304,2,1,gamma,0.116312,Detector,1
310,2,1,gamma,0.267969,Detector,1
314,2,1,gamma,0.0970123,Detector,1
328,3,1,gamma,0.201708,Detector,1
335,2,1,gamma,0.11807,Detector,1
337,3,1,gamma,0.112318,Detector,1
337,2,1,gamma,1.01243,Detector,1
340,2,1,gamma,0.277804,Detector,1
345,2,1,gamma,0.332229,Detector,1
374,2,1,gamma,0.227806,Detector,1
378,2,1,gamma,1.14981,Detector,1
386,2,1,gamma,0.312288,Detector,1
389,3,1,gamma,0.659088,Detector,1
389,2,1,gamma,0.382073,Detector,1
391,2,1,gamma,0.324144,Detector,1
392,2,1,gamma,0.301282,Detector,1
399,2,1,gamma,0.290079,Detector,1
400,2,1,gamma,1.02928,Detector,1
411,2,1,gamma,1.47,Detector,1
413,2,1,gamma,0.561156,Detector,1
422,2,1,gamma,1.94202,Detector,1
423,2,1,gamma,0.205649,Detector,1
426,2,1,gamma,0.723511,Detector,1
434,3,1,gamma,0.515901,Detector,1
434,2,1,gamma,0.179867,Detector,1
441,2,1,gamma,0.40555,Detector,1
446,2,1,gamma,0.21356,Detector,1
447,3,1,gamma,0.412435,Detector,1
447,2,1,gamma,0.391907,Detector,1
454,2,1,gamma,0.428958,Detector,1
457,2,1,gamma,0.459522,Detector,1
473,3,1,gamma,0.98046,Detector,1
482,2,1,gamma,0.146401,Detector,1
483,2,1,gamma,0.930077,Detector,1
485,2,1,gamma,1.02436,Detector,1
491,2,1,gamma,0.51166,Detector,1
492,2,1,gamma,0.241254,Detector,1
496,2,1,gamma,0.826175,Detector,1
511,4,1,gamma,0.592457,Detector,1
511,3,1,gamma,0.18713,Detector,1
511,2,1,gamma,0.168378,Detector,1
512,2,1,gamma,0.670155,Detector,1
528,2,1,gamma,0.735739,Detector,1
549,2,1,gamma,1.1369,Detector,1
554,2,1,gamma,0.488228,Detector,1
559,2,1,gamma,0.30417,Detector,1
560,3,1,gamma,0.174187,Detector,1
566,2,1,gamma,0.684995,Detector,1
569,2,1,gamma,0.0989912,Detector,1
571,2,1,gamma,0.123189,Detector,1
577,2,1,gamma,2.71739,Detector,1
602,2,1,gamma,0.319974,Detector,1
607,3,1,gamma,0.189393,Detector,1
607,2,1,gamma,0.30132,Detector,1
609,2,1,gamma,0.476528,Detector,1
634,2,1,gamma,2.41907,Detector,1
635,2,1,gamma,0.41024,Detector,1
642,2,1,gamma,0.501865,Detector,1
643,2,1,gamma,0.135129,Detector,1
650,2,1,gamma,0.117653,Detector,1
652,2,1,gamma,0.180292,Detector,1
667,2,1,gamma,3.71324,Detector,1
681,2,1,gamma,0.351039,Detector,1
699,2,1,gamma,0.217125,Detector,1
701,2,1,gamma,0.103312,Detector,1
703,2,1,gamma,0.120898,Detector,1
712,2,1,gamma,0.107435,Detector,1
719,2,1,gamma,1.24384,Detector,1
734,2,1,gamma,0.256668,Detector,1
738,2,1,gamma,0.362405,Detector,1
741,2,1,gamma,0.265149,Detector,1
747,3,1,gamma,0.632582,Detector,1
747,2,1,gamma,0.19829,Detector,1
750,2,1,gamma,0.137668,Detector,1
754,2,1,gamma,0.282706,Detector,1
756,2,1,gamma,0.109791,Detector,1
767,2,1,gamma,0.758349,Detector,1
773,2,1,gamma,0.123536,Detector,1
774,2,1,gamma,0.262155,Detector,1
776,2,1,gamma,0.953871,Detector,1
779,2,1,gamma,0.223115,Detector,1
787,2,1,gamma,0.920912,Detector,1
788,2,1,gamma,1.03774,Detector,1
789,2,1,gamma,0.117137,Detector,1
791,2,1,gamma,0.306975,Detector,1
798,3,1,gamma,0.686638,Detector,1
802,2,1,gamma,0.170657,Detector,1
804,2,1,gamma,0.862881,Detector,1
810,2,1,gamma,0.386476,Detector,1
811,2,1,gamma,0.25894,Detector,1
817,2,1,gamma,3.81543,Detector,1
818,2,1,gamma,0.145162,Detector,1
823,7,2,gamma,0.758552,Detector,1
824,2,1,gamma,0.863473,Detector,1
826,3,1,gamma,0.503925,Detector,1
827,2,1,gamma,5.50054,Detector,1
830,3,1,gamma,0.531601,Detector,1
830,2,1,gamma,0.202677,Detector,1
837,2,1,gamma,0.154222,Detector,1
838,3,2,gamma,0.375578,Detector,1
842,2,1,gamma,0.291005,Detector,1
847,2,1,gamma,0.802534,Detector,1
858,2,1,gamma,0.290251,Detector,1
863,2,1,gamma,0.144107,Detector,1
864,2,1,gamma,0.443283,Detector,1
866,2,1,gamma,0.262419,Detector,1
873,2,1,gamma,0.156743,Detector,1
882,2,1,gamma,0.269393,Detector,1
884,3,1,gamma,0.316276,Detector,1
904,2,1,gamma,0.426541,Detector,1
909,2,1,gamma,0.229242,Detector,1
923,2,1,gamma,2.33103,Detector,1
929,2,1,gamma,0.120721,Detector,1
930,2,1,gamma,0.306621,Detector,1
948,2,1,gamma,0.583876,Detector,1
950,2,1,gamma,0.286334,Detector,1
954,2,1,gamma,0.630096,Detector,1
967,2,1,gamma,0.0962765,Detector,1
968,2,1,gamma,0.59371,Detector,1
1014,2,1,gamma,0.429671,Detector,1
1015,3,1,gamma,0.15772,Detector,1
1015,2,1,gamma,2.25133,Detector,1
1018,2,1,gamma,0.283679,Detector,1
1043,2,1,gamma,0.147322,Detector,1
1059,2,1,gamma,0.356563,Detector,1
1062,2,1,gamma,0.398033,Detector,1
1065,2,1,gamma,1.07596,Detector,1
1073,2,1,gamma,0.125792,Detector,1
1075,2,1,gamma,0.193945,Detector,1
1076,2,1,gamma,1.85821,Detector,1
1093,2,1,gamma,2.65734,Detector,1
1095,2,1,gamma,0.898988,Detector,1
1098,3,1,gamma,0.156646,Detector,1
1098,2,1,gamma,1.27592,Detector,1
1101,2,1,gamma,0.994758,Detector,1
1109,2,1,gamma,0.125512,Detector,1
1124,2,1,gamma,0.421243,Detector,1
1126,2,1,gamma,0.492982,Detector,1
1129,2,1,gamma,0.918611,Detector,1
1132,2,1,gamma,0.304446,Detector,1
1135,2,1,gamma,0.485156,Detector,1
1146,2,1,gamma,0.138943,Detector,1
1148,2,1,gamma,0.104341,Detector,1
1175,2,1,gamma,0.455232,Detector,1
1177,2,1,gamma,0.141164,Detector,1
1185,2,1,gamma,0.611286,Detector,1
1187,2,1,gamma,0.344054,Detector,1
1189,2,1,gamma,0.262602,Detector,1
1210,2,1,gamma,1.9952,Detector,1
1214,2,1,gamma,5.12887,Detector,1
1215,2,1,gamma,0.127867,Detector,1
1222,2,1,gamma,0.500377,Detector,1
1224,2,1,gamma,0.163407,Detector,1
1231,2,1,gamma,0.525839,Detector,1
1233,2,1,gamma,0.23852,Detector,1
1248,2,1,gamma,2.00707,Detector,1
1258,3,1,gamma,0.130748,Detector,1
1258,2,1,gamma,0.259243,Detector,1
1266,2,1,gamma,1.54414,Detector,1
1267,2,1,gamma,2.51936,Detector,1
1272,4,1,gamma,2.83139,Detector,1
1272,3,1,gamma,0.139827,Detector,1
1272,2,1,gamma,1.52553,Detector,1
1275,3,1,gamma,0.465937,Detector,1
1275,2,1,gamma,0.545918,Detector,1
1277,2,1,gamma,0.473001,Detector,1
1281,2,1,gamma,1.29526,Detector,1
1285,2,1,gamma,0.372625,Detector,1
1287,2,1,gamma,2.63881,Detector,1
1288,2,1,gamma,0.314179,Detector,1
1297,2,1,gamma,0.374941,Detector,1
1299,2,1,gamma,0.296475,Detector,1
1304,2,1,gamma,0.182153,Detector,1
1308,2,1,gamma,0.124676,Detector,1
1314,2,1,gamma,2.29203,Detector,1
1323,2,1,gamma,0.117925,Detector,1
1337,2,1,gamma,0.842419,Detector,1
1350,2,1,gamma,0.949888,Detector,1
1354,2,1,gamma,0.405706,Detector,1
1361,2,1,gamma,2.17174,Detector,1
1366,2,1,gamma,0.213193,Detector,1
1370,2,1,gamma,1.49063,Detector,1
1380,2,1,gamma,0.64138,Detector,1
1381,2,1,gamma,0.616128,Detector,1
1386,2,1,gamma,0.645046,Detector,1
1391,2,1,gamma,0.351964,Detector,1
1392,2,1,gamma,0.490442,Detector,1
1429,2,1,gamma,3.09209,Detector,1
1430,2,1,gamma,1.08592,Detector,1
1437,2,1,gamma,0.413285,Detector,1
1447,2,1,gamma,1.47726,Detector,1
1449,2,1,gamma,0.761483,Detector,1
1473,2,1,gamma,0.133387,Detector,1
1479,2,1,gamma,0.118644,Detector,1
1485,2,1,gamma,0.352365,Detector,1
1495,2,1,gamma,0.819033,Detector,1
1527,2,1,gamma,0.697809,Detector,1
1530,2,1,gamma,0.238844,Detector,1
1534,2,1,gamma,0.124249,Detector,1
1551,2,1,gamma,1.85394,Detector,1
1560,2,1,gamma,1.07697,Detector,1
1561,2,1,gamma,0.152569,Detector,1
1563,2,1,gamma,0.238326,Detector,1
1576,2,1,gamma,0.111476,Detector,1
1595,2,1,gamma,0.728653,Detector,1
1612,2,1,gamma,0.237127,Detector,1
1625,2,1,gamma,0.172608,Detector,1
1653,3,1,gamma,0.180115,Detector,1
1665,3,1,gamma,0.313261,Detector,1
1665,2,1,gamma,0.731419,Detector,1
1672,2,1,gamma,0.361494,Detector,1
1675,2,1,gamma,1.43007,Detector,1
1677,2,1,gamma,0.1446,Detector,1
1679,2,1,gamma,2.49966,Detector,1
1680,2,1,gamma,0.264771,Detector,1
1681,2,1,gamma,0.431228,Detector,1
1683,2,1,gamma,1.62225,Detector,1
1685,2,1,gamma,0.111353,Detector,1
1686,2,1,gamma,0.383079,Detector,1
1689,2,1,gamma,0.620735,Detector,1
1691,2,1,gamma,0.994649,Detector,1
1714,2,1,gamma,0.147702,Detector,1
1750,2,1,gamma,0.250847,Detector,1
1753,2,1,gamma,0.170424,Detector,1
1769,2,1,gamma,0.13197,Detector,1
