EventID,TrackID,ParentID,Particle,KineticEnergy,Volume,DetectorID
1177,2,1,gamma,0.0253229,Detector,1
2028,2,1,gamma,0.202616,Detector,1
2916,2,1,gamma,0.0588016,Detector,1
3091,2,1,gamma,0.0742182,Detector,1
3107,2,1,gamma,0.014399,Detector,1
3200,2,1,gamma,0.103207,Detector,1
3579,2,1,gamma,0.0170107,Detector,1
3660,2,1,gamma,0.0147815,Detector,1
3665,2,1,gamma,1.24305,Detector,1
3833,2,1,gamma,0.0186911,Detector,1
4113,2,1,gamma,0.0398498,Detector,1
4293,2,1,gamma,0.0165181,Detector,1
4295,2,1,gamma,0.0244109,Detector,1
4403,2,1,gamma,0.015229,Detector,1
4473,2,1,gamma,0.028995,Detector,1
4790,2,1,gamma,0.0115368,Detector,1
5699,2,1,gamma,0.00650136,Detector,1
5964,2,1,gamma,0.0774652,Detector,1
6154,2,1,gamma,0.0735205,Detector,1
6458,2,1,gamma,0.122353,Detector,1
6690,2,1,gamma,0.00685561,Detector,1
7890,2,1,gamma,0.271487,Detector,1
8303,2,1,gamma,0.141467,Detector,1
8749,2,1,gamma,1.88392,Detector,1
9388,2,1,gamma,0.168147,Detector,1
9636,2,1,gamma,0.0130752,Detector,1
9879,2,1,gamma,0.338313,Detector,1
10020,2,1,gamma,0.0517625,Detector,1
10143,2,1,gamma,0.0522359,Detector,1
10653,2,1,gamma,0.0497643,Detector,1
10656,2,1,gamma,0.104673,Detector,1
10750,2,1,gamma,0.0749851,Detector,1
10978,2,1,gamma,0.266747,Detector,1
11180,2,1,gamma,0.195489,Detector,1
11235,2,1,gamma,0.0345593,Detector,1
11566,2,1,gamma,0.0129402,Detector,1
11657,2,1,gamma,0.715819,Detector,1
11658,2,1,gamma,0.0702618,Detector,1
11763,2,1,gamma,0.0861192,Detector,1
11979,2,1,gamma,0.258089,Detector,1
12900,2,1,gamma,0.0178319,Detector,1
12932,2,1,gamma,0.370225,Detector,1
12997,2,1,gamma,0.0935239,Detector,1
13031,2,1,gamma,0.0529701,Detector,1
14175,2,1,gamma,0.113975,Detector,1
14264,2,1,gamma,0.262771,Detector,1
14423,2,1,gamma,0.516068,Detector,1
14994,2,1,gamma,0.630766,Detector,1
15022,2,1,gamma,0.112186,Detector,1
15108,2,1,gamma,1.39382,Detector,1
15253,2,1,gamma,0.519993,Detector,1
15404,2,1,gamma,0.00971121,Detector,1
15683,2,1,gamma,0.555329,Detector,1
15868,2,1,gamma,0.0196372,Detector,1
17033,2,1,gamma,0.0370213,Detector,1
17216,2,1,gamma,0.0112649,Detector,1
17675,2,1,gamma,0.138048,Detector,1
18346,2,1,gamma,0.0143743,Detector,1
18411,2,1,gamma,0.0211615,Detector,1
18672,2,1,gamma,0.258415,Detector,1
19734,2,1,gamma,0.00987853,Detector,1
19806,2,1,gamma,0.313671,Detector,1
20250,2,1,gamma,0.112518,Detector,1
20317,2,1,gamma,0.00809282,Detector,1
20389,2,1,gamma,0.0168338,Detector,1
20449,2,1,gamma,0.0392301,Detector,1
20495,2,1,gamma,0.0132154,Detector,1
20693,2,1,gamma,0.0206945,Detector,1
20774,2,1,gamma,0.250863,Detector,1
20779,2,1,gamma,0.0786841,Detector,1
21526,2,1,gamma,2.30828,Detector,1
21643,2,1,gamma,0.350174,Detector,1
21678,2,1,gamma,0.014242,Detector,1
22329,2,1,gamma,0.159839,Detector,1
